"Edição 69","O medo da igualdade racial e o usufruto coletivo da justiça","Unesp Ciência","http://www.unespciencia.com.br/2015/11/questao-racial-brasileira-em-foco/","Dossiê afrodescendentes"
"Edição 69","Rap: a diáspora negra do asfalto","Unesp Ciência","http://www.unespciencia.com.br/2015/11/questao-racial-brasileira-em-foco/","Dossiê afrodescendentes"
"Edição 69","Um estigma entre nós","Unesp Ciência","http://www.unespciencia.com.br/2015/11/um-estigma-entre-nos/","Comportamento"
"Edição 69","O exercício profissional dos egressos dos cursos de públicas","Unesp Ciência","http://www.unespciencia.com.br/2015/11/caminhos-da-administracao-publica/","Dossiê Administração Pública"
"Edição 69","Uma nova administração pública no Brasil","Unesp Ciência","http://www.unespciencia.com.br/2015/11/caminhos-da-administracao-publica/","Dossiê Administração Pública"
"Edição 69","A criança, o adolescente e o trabalho","Unesp Ciência","http://www.unespciencia.com.br/2015/11/a-crianca-o-adolescente-e-o-trabalho/","Psicologia"
"Edição 69","Uma explicação estrutural dos impasses brasileiros atuais","Unesp Ciência","http://www.unespciencia.com.br/2015/11/uma-explicacao-estrutural-dos-impasses-brasileiros-atuais/","Economia"
"Edição 69","Novas regras incentivam parto normal","Unesp Ciência","http://www.unespciencia.com.br/2015/11/novas-regras-incentivam-parto-normal/","Medicina"
"Edição 69","Exposição de estudantes do Instituto de Artes","Unesp Ciência","http://www.unespciencia.com.br/2015/11/exposicao-de-estudantes-do-instituto-de-artes/","Arte e cultura"
"Edição 69","Trajetória de vida de adolescentes com envolvimento no tráfico","Unesp Ciência","http://www.unespciencia.com.br/2015/11/trajetorias-de-vida-de-adolescentes-com-envolvimento-no-trafico/","Pesquisa"
"Edição 69","Festival de Pipas reúne mais de 6 mil participantes","Unesp Ciência","http://www.unespciencia.com.br/2015/11/festival-de-pipas-reune-mais-de-6-mil-participantes/","Lazer"
"Edição 69","A representação do crime coletivo na imprensa","Unesp Ciência","http://www.unespciencia.com.br/2015/11/a-representacao-do-crime-coletivo-na-imprensa/","História"
"Edição 69","Livro aborda instabilidade mundial","Unesp Ciência","http://www.unespciencia.com.br/2015/11/livro-aborda-instabilidade-mundial/","Leitura"
"Edição 69","Percival Tirapeli em retrospectiva","Unesp Ciência","http://www.unespciencia.com.br/2015/11/percival-tirapeli-em-retrospectiva/","Foto do mês"
"Edição 69","A inovação na Universidade","Unesp Ciência","http://www.unespciencia.com.br/2015/11/a-inovacao-na-universidade/","Opinião"
"Edição 68","Abordagens competentes e criativas","Unesp Ciência","http://www.unespciencia.com.br/?p=2918","Editorial"
"Edição 68","Para saber mais de ciência e tecnologia","Unesp Ciência","http://www.unespciencia.com.br/2015/10/para-saber-mais-de-ciencia-e-tecnologia/","Educação"
"Edição 68","A variação lexical de falares interioranos","Unesp Ciência","http://www.unespciencia.com.br/2015/10/a-variacao-lexical-de-falares-interioranos/","Pesquisa"
"Edição 68","A relação entre tributação e oferta de serviços públicos","Unesp Ciência","http://www.unespciencia.com.br/2015/10/a-relacao-entre-tributacao-e-oferta-de-servicos-publicos/","Economia"
"Edição 68","O vazio da política externa","Unesp Ciência","http://www.unespciencia.com.br/2015/10/alvo-facil-de-criticas/","Dossiê política externa"
"Edição 68","Os interesses da oposição brasileira na Venezuela","Unesp Ciência","http://www.unespciencia.com.br/2015/10/alvo-facil-de-criticas/","Dossiê política externa"
"Edição 68","Pontapé inicial contra a malária","Unesp Ciência","http://www.unespciencia.com.br/2015/10/pontape-inicial-contra-a-malaria/","Saúde"
"Edição 68","A literatura africana como possibilidade de ensino de História da África","Unesp Ciência","http://www.unespciencia.com.br/2015/10/textos-enfocam-literatura-e-educacao-em-direitos-humanos-e-antirracismo/","Dossiê afrodescendentes"
"Edição 68","Educação em Direitos Humanos e Antirracismo","Unesp Ciência","http://www.unespciencia.com.br/2015/10/textos-enfocam-literatura-e-educacao-em-direitos-humanos-e-antirracismo/","Dossiê afrodescendentes"
"Edição 68","Laboratório de Percussão do Instituto de Artes","Unesp Ciência","http://www.unespciencia.com.br/?p=2753","Música"
"Edição 68","Engenharia Cartográfica da Unesp completa 38 anos","Unesp Ciência","http://www.unespciencia.com.br/2015/10/engenharia-cartografica-da-unesp-completa-38-anos/","Memória"
"Edição 68","Educação superior nos Estados Unidos","Unesp Ciência","http://www.unespciencia.com.br/2015/10/educacao-superior-nos-estados-unidos/","Leitura"
"Edição 68","Via pública x criações privadas","Unesp Ciência","http://www.unespciencia.com.br/2015/10/via-publica-x-criacoes-privadas/","Arquitetura"
"Edição 68","Perspectivas para a silvicultura irrigada","Unesp Ciência","http://www.unespciencia.com.br/2015/10/perspectivas-para-a-silvicultura-irrigada/","Agronomia"
"Edição 68","Internet: qual é o seu ponto na rede?","Unesp Ciência","http://www.unespciencia.com.br/2015/10/internet-qual-e-o-seu-ponto-na-rede/","Mundo virtual"
"Edição 68","Sem querer abarcar toda a água que nos cerca","Unesp Ciência","http://www.unespciencia.com.br/2015/10/sem-querer-abarcar-toda-a-agua-que-nos-cerca/","Artes visuais"
"Edição 68","A incrível aventura de Mariana","Unesp Ciência","http://www.unespciencia.com.br/2015/10/a-incrivel-aventura-de-mariana/","Foto do mês"
"Edição 68","O problema da poluição da baía de Guanabara","Unesp Ciência","http://www.unespciencia.com.br/2015/10/o-problema-da-poluicao-da-baia-de-guanabara/","Opinião"
"Edição 67","Nova estratégia nas mídias sociais","Unesp Ciência","http://www.unespciencia.com.br/2015/09/nova-estrategia-nas-midias-sociais/","Editorial"
"Edição 67","A Universidade no CEU: Uma Proposta de Democratização do Ensino Superior","Unesp Ciência","http://www.unespciencia.com.br/2015/09/a-universidade-no-ceu-uma-proposta-de-democratizacao-do-ensino-superior/","Ensino"
"Edição 67","Da bancada ao leito do paciente","Unesp Ciência","http://www.unespciencia.com.br/?p=2403","Entrevista"
"Edição 67","Ano Internacional dos Solos","Unesp Ciência","http://www.unespciencia.com.br/?p=2401","Ambiente"
"Edição 67","A alternância entre sucesso e esquecimento","Unesp Ciência","http://www.unespciencia.com.br/2015/09/a-alternancia-entre-sucesso-e-esquecimento/","Literatura"
"Edição 67","Pormenores dos acordos climáticos","Unesp Ciência","http://www.unespciencia.com.br/?p=2395","Clima"
"Edição 67","Desafios para o etanol brasileiro","Unesp Ciência","http://www.unespciencia.com.br/?p=2393","Energia"
"Edição 67","Plutão e Caronte vistos de perto","Unesp Ciência","http://www.unespciencia.com.br/?p=2391","Astronomia"
"Edição 67","A contemporaneidade latino-americana em tempos democráticos","Unesp Ciência","http://www.unespciencia.com.br/?p=2389","História"
"Edição 67","O narcotráfico mexicano","Unesp Ciência","http://www.unespciencia.com.br/?p=2387","México"
"Edição 67","O sistema penitenciário","Unesp Ciência","http://www.unespciencia.com.br/2015/09/estado-mexicano-em-xeque/","México"
"Edição 67","Estudo analisa e descreve interações no programa teletandem","Unesp Ciência","http://www.unespciencia.com.br/?p=2385","Pesquisa"
"Edição 67","Legislação e educação étnico-racial","Unesp Ciência","http://www.unespciencia.com.br/?p=2383","Dossiê Afrodescendentes"
"Edição 67","Ladeiras da Memória: uma narrativa paulistana","Unesp Ciência","http://www.unespciencia.com.br/2015/09/laboratorio-e-…-etnico-racial/","Dossiê Afrodescendentes"
"Edição 67","Casamento e moral","Unesp Ciência","http://www.unespciencia.com.br/2015/09/casamento-e-moral/","Filosofia"
"Edição 67","Scola conta Fellini","Unesp Ciência","http://www.unespciencia.com.br/?p=2379","Cinema"
"Edição 67","Reflexão sobre a música erudita na atualidade","Unesp Ciência","http://www.unespciencia.com.br/?p=2377","Arte e cultura"
"Edição 67","La Serva Padrona","Unesp Ciência","http://www.unespciencia.com.br/?p=2375","Foto do mês"
"Edição 67","Manadas e futuro","Unesp Ciência","http://www.unespciencia.com.br/?p=2373","Opinião"
"Edição 66","Ciência sai do domínio exclusivista dos sábios","Unesp Ciência","http://wp.me/p5MUPu-zY","Editorial"
"Edição 66","Unesp: 40 para trás, 40 para a frente","Unesp Ciência","http://wp.me/p5MUPu-A0","Aniversário"
"Edição 66","Paradigmas e Avaliação","Unesp Ciência","http://wp.me/p5MUPu-A2","Ciência"
"Edição 66","Dia dos Químicos","Unesp Ciência","http://wp.me/p5MUPu-A8","Homenagem"
"Edição 66","Artigo ‘Bom Dia, Chicago!’","Unesp Ciência","http://wp.me/p5MUPu-Ab","Agricultura"
"Edição 66","Família e cooperativismo","Unesp Ciência","http://wp.me/p5MUPu-Ad","Serviço social"
"Edição 66","Alternativas para aumentar o volume de água em reservatórios","Unesp Ciência","http://wp.me/p5MUPu-Af","Crise hídrica"
"Edição 66","Desafios do ir e vir","Unesp Ciência","http://wp.me/p5MUPu-Ai","Imigração"
"Edição 66","Inteligência artificial, educação e psicologia","Unesp Ciência","http://wp.me/p5MUPu-Ak","Cinema"
"Edição 66","Sete ensaios sobre o Brasil","Unesp Ciência","http://wp.me/p5MUPu-Am","Sociologia"
"Edição 66","Violência engole as próximas gerações","Unesp Ciência","http://wp.me/p5MUPu-Ap","Dossiê Afrodescendentes"
"Edição 66","Trajetória histórica de Gertrudes Maria","Unesp Ciência","http://wp.me/p5MUPu-Ap","Dossiê Afrodescendentes"
"Edição 66","Paisagens sonoras são tema de pesquisa de doutorado","Unesp Ciência","http://wp.me/p5MUPu-At","Arte e cultura"
"Edição 66","Grupo de Estudos Pedagógicos e Pesquisa em Atletismo","Unesp Ciência","http://wp.me/p5MUPu-Av","Educação Física"
"Edição 66","A nova obscuridade","Unesp Ciência","http://wp.me/p5MUPu-Ax","Leitura"
"Edição 66","Recital e masterclass","Unesp Ciência","http://wp.me/p5MUPu-Az","Foto do mês"
"Edição 66","O desequilíbrio nas contas dos Estados","Unesp Ciência","http://wp.me/p5MUPu-AB","Opinião"
"Edição 65","As dimensões do tempo","Unesp Ciência","http://wp.me/p5MUPu-yO","Editorial"
"Edição 65","Fogueira milenar – Por Paulo Velloso","Unesp Ciência","http://wp.me/p5MUPu-xb","Homenagem"
"Edição 65","A corrupção como arma política","Unesp Ciência","http://wp.me/p5MUPu-x8","Dossiê Corrupção"
"Edição 65","O controle da corrupção","Unesp Ciência","http://wp.me/p5MUPu-x8","Dossiê Corrupção"
"Edição 65","Corrupção aqui e acolá","Unesp Ciência","http://wp.me/p5MUPu-x8","Dossiê Corrupção"
"Edição 65","Do escândalo da FIFA à política do futebol","Unesp Ciência","http://wp.me/p5MUPu-x8","Dossiê Corrupção"
"Edição 65","O Afro Contemporâneo nas Artes Cênicas","Unesp Ciência","http://wp.me/p5MUPu-x6","Diáspora Africana"
"Edição 65","Desafios educacionais – Maria Claudia Brito","Unesp Ciência","http://wp.me/p5MUPu-x0","Inclusão"
"Edição 65","Comprometimento da capacidade de interação não deve ser impedimento – Eliana Marques Zanata","Unesp Ciência","http://wp.me/p5MUPu-x0","Inclusão"
"Edição 65","Centro de Pesquisa e Análise de São Paulo","Unesp Ciência","http://wp.me/p5MUPu-x4","Pesquisa"
"Edição 65","O lado oculto da natureza – Oscar D’Ambrosio","Unesp Ciência","http://wp.me/p5MUPu-x2","Nanoarte"
"Edição 65","Libras por uma Educação Inclusiva – Jessica Miwa / Soraia Marino","Unesp Ciência","http://wp.me/p5MUPu-wY","Educação"
"Edição 65","Um genocídio quase esquecido – Carlos Daghlian","Unesp Ciência","http://wp.me/p5MUPu-wW","Memória"
"Edição 65","Uma lista que não é a de Schindler – joão eduardo hidalgo","Unesp Ciência","http://wp.me/p5MUPu-wU","Cinema"
"Edição 65","Onde está o bibliotecário? – Bruna Bacalgini","Unesp Ciência","http://wp.me/p5MUPu-wS","Informação"
"Edição 65","Da libertinagem no Brasil colonial","Unesp Ciência","http://wp.me/p5MUPu-wQ","História"
"Edição 65","Livro discute gênero nas ciências sociais – Danielle Chabaud-Rychter / Virginie Descoutures  / Anne-Marie Devreux / Eleni Varikas","Unesp Ciência","http://wp.me/p5MUPu-wO","Leitura"
"Edição 65","Diálogo entre musicologia e interpretação – Oscar d’Ambrosio","Unesp Ciência","http://wp.me/p5MUPu-wM","Arte"
"Edição 65","80 anos do maestro Samuel Kerr – Chello Fotógrafo","Unesp Ciência","http://wp.me/p5MUPu-wK","Foto do mês"
"Edição 65","John Forbes Nash (1923/2015) – Ney Lemke","Unesp Ciência","http://wp.me/p5MUPu-wI","Opinião"
"Edição 64","Em busca do Coelho Branco, como Alice","Unesp Ciência","","Editorial"
"Edição 64","Uma experiência empolgante","Unesp Ciência","","Personalidade"
"Edição 64","Educação, ensino médio, português","Unesp Ciência","","Ensino"
"Edição 64","Para além do ENEM – Raquel Lazzari Leite","Unesp Ciência","","Ensino"
"Edição 64","Adeus, Manoel de Oliveira (11/12/1908","Unesp Ciência","","Homenagem"
"Edição 64","Desafio fora de estrada, por Maria Tebet e Mayara Abreu Mendes","Unesp Ciência","","Competição"
"Edição 64","Nossa eterna Alice","Unesp Ciência","","Aniversário"
"Edição 64","Estudantes com altas habilidades ou superdotação","Unesp Ciência","","Inclusão"
"Edição 64","Junho de 2013 no Brasil","Unesp Ciência","","Política"
"Edição 64","O atentado em Paris e a regulação de mídia","Unesp Ciência","","Comunicação"
"Edição 64","Da primeira Lei de Imprensa ao Marco Civil da Internet","Unesp Ciência","","Comunicação"
"Edição 64","Cooperação com clientes","Unesp Ciência","","Resíduos sólidos"
"Edição 64","Conheça o projeto Sustenta Saúde","Unesp Ciência","","Agroecologia"
"Edição 64","Terremotos, falhas que se espalham no Nepal","Unesp Ciência","","Geofísica"
"Edição 64","Como construímos universos, de Montserrat Moreno Marimón e Genoveva Sastre Vilarrasa","Unesp Ciência","","Livro"
"Edição 64","Bordando a existência","Unesp Ciência","","Arte e cultura"
"Edição 64","Fábrica de Óperas","Unesp Ciência","","Foto do mês"
"Edição 64","O demorado processo de recuperação da água em reservatórios","Unesp Ciência","","Opinião"
"Edição 64","(Baixe o PDF)","Unesp Ciência","http://www.unespciencia.com.br/pdf/uc64/UC64.pdf","Opinião"
"Edição 63","Acordo entre conteúdo e forma","Unesp Ciência","http://wp.me/p5MUPu-po","Editorial"
"Edição 63","José Ribeiro Júnior: A história total","Unesp Ciência","http://wp.me/p5MUPu-pm","Personalidade"
"Edição 63","O centenário de Artigas, arquiteto militante","Unesp Ciência","http://wp.me/p5MUPu-pk","Homenagem"
"Edição 63","Vale da Fé","Unesp Ciência","http://wp.me/p5MUPu-pi","Arquitetura"
"Edição 63","Um aperto de mãos e relações bilaterais reatadas","Unesp Ciência","http://wp.me/p5MUPu-pg","Dossiê Cuba e EUA"
"Edição 63","Cuba e o fim do isolamento: êxito da América Latina","Unesp Ciência","http://wp.me/p5MUPu-pg","Dossiê Cuba e EUA"
"Edição 63","Cuba e Estados Unidos: todos ganham?","Unesp Ciência","http://wp.me/p5MUPu-pg","Dossiê Cuba e EUA"
"Edição 63","Educação aberta a alguns cliques de distância","Unesp Ciência","http://wp.me/p5MUPu-pe","Ensino"
"Edição 63","A escolarização do estudante","Unesp Ciência","http://wp.me/p5MUPu-pc","Dossiê síndrome de Down"
"Edição 63","Entrevista com Anna Augusta Sampaio de Oliveira","Unesp Ciência","http://wp.me/p5MUPu-pc","Dossiê síndrome de Down"
"Edição 63","Trabalho de intervenção pedagógica é extremamente importante","Unesp Ciência","http://wp.me/p5MUPu-pc","Dossiê síndrome de Down"
"Edição 63","Homofobia na escola","Unesp Ciência","http://wp.me/p5MUPu-pa","Violência"
"Edição 63","Alzheimer nas telas, mais perto de você","Unesp Ciência","http://wp.me/p5MUPu-p8","Cinema"
"Edição 63","Projeto contra cárie já atendeu mais de 6 mil crianças","Unesp Ciência","http://wp.me/p5MUPu-p6","Saúde"
"Edição 63","Vila Madalena, sabe lá o que é isto?","Unesp Ciência","http://wp.me/p5MUPu-p4","História"
"Edição 63","Cortés e seu duplo: pesquisa sobre uma mistificação","Unesp Ciência","http://wp.me/p5MUPu-p2","Leitura"
"Edição 63","Hannelore Jacobowitz","Unesp Ciência","http://wp.me/p5MUPu-p0","Arte e Cultura"
"Edição 63","O Instituto de Biociências, Letras e Ciências Exatas (Ibilce) da Unesp","Unesp Ciência","http://wp.me/p5MUPu-oY","Foto do Mês"
"Edição 63","Um dia de reflexão","Unesp Ciência","http://wp.me/p5MUPu-oW","Opinião"
"Edição 62","Da memória histórica ao livro digital","Unesp Ciência","http://wp.me/p5MUPu-lL","Editorial"
"Edição 62","Fausto Castilho (1929-2015), dínamo institucional","Unesp Ciência","http://wp.me/p5MUPu-lJ","Homenagem"
"Edição 62","– Por Daniel Patire","Unesp Ciência","http://wp.me/p5MUPu-lH","Memória"
"Edição 62","Internacionalização de Instituições de Ensino Superior no Brasil","Unesp Ciência","http://wp.me/p5MUPu-lF","Internacionalização"
"Edição 62","Combate à violência contra a mulher","Unesp Ciência","http://wp.me/p5MUPu-lD","Gênero"
"Edição 62","Intoxicação por carne de baiacu possui alta taxa de mortalidade","Unesp Ciência","http://wp.me/p5MUPu-lz","Saúde"
"Edição 62","Cem anos da Relatividade Geral.","Unesp Ciência","http://wp.me/p5MUPu-lx","Física"
"Edição 62","Ayotzinapa ¡Por un México que tiene que despertar!","Unesp Ciência","http://wp.me/p5MUPu-lt","Dossiê México"
"Edição 62","Comentário sobre o massacre do México","Unesp Ciência","http://wp.me/p5MUPu-lt","Dossiê México"
"Edição 62","O carnaval mexicano de Jessica Lange","Unesp Ciência","http://wp.me/p5MUPu-lv","Dossiê México"
"Edição 62","Mostra Jovens Designers","Unesp Ciência","http://wp.me/p5MUPu-mY","Design"
"Edição 62","Comunicação e criatividade","Unesp Ciência","http://wp.me/p5MUPu-lr","Relações Públicas"
"Edição 62","– Por Mauro Galetti","Unesp Ciência","http://wp.me/p5MUPu-lp","Dossiê Cinema"
"Edição 62","– Por Rodrigo Czajka","Unesp Ciência","http://wp.me/p5MUPu-lp","Dossiê Cinema"
"Edição 62","Histórias do Atlântico português, de John Russell-Wood","Unesp Ciência","http://wp.me/p5MUPu-ln","Dossiê Cinema"
"Edição 62","Hibridismo: aplicação em arte","Unesp Ciência","http://wp.me/p5MUPu-ll","Pesquisa"
"Edição 62","Paixão e perseverança, Ana Alice Francisquetti","Unesp Ciência","http://wp.me/p5MUPu-lj","Arte e Cultura"
"Edição 62","Unesp de Jaboticabal","Unesp Ciência","http://wp.me/p5MUPu-n4","Foto do Mês"
"Edição 62","O livro digital e a pesquisa científica","Unesp Ciência","http://wp.me/p5MUPu-lc","Opinião"
"Edição 61","Uma viagem prazerosa","Unesp Ciência","http://www.unespciencia.com.br/2015/02/uma-viagem-prazerosa/","Editorial"
"Edição 61","Antonio Manoel dos Santos Silva","Unesp Ciência","http://www.unespciencia.com.br/2015/02/antonio-manoel/","Personalidade"
"Edição 61","Lixo acadêmico e má aplicação dos recursos públicos em ciência","Unesp Ciência","http://www.unespciencia.com.br/2015/02/lixo-academico/","Políticas públicas"
"Edição 61","Educação e desenvolvimento","Unesp Ciência","http://www.unespciencia.com.br/2015/02/educacao-e-desenvolvimento/","Políticas públicas"
"Edição 61","O feminino na ciência","Unesp Ciência","http://www.unespciencia.com.br/2015/02/insubmissas/","Insubmissas"
"Edição 61","A fragilidade das ideias (em Paris ou Ubatuba)","Unesp Ciência","http://www.unespciencia.com.br/2015/02/dossie-charlie-hebdo/","Dossiê Charlie Hebdo"
"Edição 61","Ataque ao Charlie Hebdo exige resposta mais democrática","Unesp Ciência","http://www.unespciencia.com.br/2015/02/dossie-charlie-hebdo/","Dossiê Charlie Hebdo"
"Edição 61","Entre a culpa e a remissão","Unesp Ciência","http://www.unespciencia.com.br/2015/02/dossie-charlie-hebdo/","Dossiê Charlie Hebdo"
"Edição 61","A liberdade de expressão e a opinião pública internacional","Unesp Ciência","http://www.unespciencia.com.br/2015/02/dossie-charlie-hebdo/","Dossiê Charlie Hebdo"
"Edição 61","Charlie Hebdo, Mafalda e Libertad","Unesp Ciência","http://www.unespciencia.com.br/2015/02/dossie-charlie-hebdo/","Dossiê Charlie Hebdo"
"Edição 61","Sobre democracia, liberdade e tolerância","Unesp Ciência","http://www.unespciencia.com.br/2015/02/dossie-charlie-hebdo/","Dossiê Charlie Hebdo"
"Edição 61","Processos políticos na América Latina contemporânea, por Marcos Jorge","Unesp Ciência","http://www.unespciencia.com.br/2015/02/processos-politicos-na-america-latina-contemporanea/","Relações internacionais"
"Edição 61","A cidade inimiga","Unesp Ciência","http://www.unespciencia.com.br/2015/02/a-cidade-inimiga/","Aniversário"
"Edição 61","Jeito diferente de celebrar","Unesp Ciência","http://www.unespciencia.com.br/2015/02/jeito-diferente-de-celebrar/","Aniversário"
"Edição 61","Planetário para pessoas com deficiência visual","Unesp Ciência","http://www.unespciencia.com.br/2015/02/planetario-para-pessoas-com-deficiencia-visual/","Astrologia"
"Edição 61","Território e mineração em Carajás","Unesp Ciência","http://www.unespciencia.com.br/2015/02/territorio-e-mineracao-em-carajas/","Sempre Unesp"
"Edição 61","Os judeus e a vida econômica, de Werner Sombart","Unesp Ciência","http://www.unespciencia.com.br/2015/02/os-judeus-e-a-vida-economica/","Leitura"
"Edição 61","Nelson Screnci","Unesp Ciência","http://www.unespciencia.com.br/2015/02/pintura-com-dedicacao/","Arte e cultura"
"Edição 61","Reitoria da Unesp, por Chello Fotógrafo","Unesp Ciência","http://www.unespciencia.com.br/2015/02/foto-do-mes/","Foto do mês"
"Edição 61","Uma vez Unesp, sempre Unesp","Unesp Ciência","http://www.unespciencia.com.br/2015/02/uma-vez-unesp-sempre-unesp/","Opinião"
